batch_id,fish_species,has_temperature_telemetry,temperature_reading_count,current_temperature,average_temperature,minimum_temperature,maximum_temperature,air_temperature,humidity,storage_duration_hours,transport_duration_hours,time_above_limit_minutes,temperature_violation_count,time_since_catch_hours,spoilage_risk
SYNTH-BATCH-000708,Tuna,True,28,3.91,3.49,2.28,7.31,0.95,94.79,45.94,8.75,275.26,15,45.94,MEDIUM
SYNTH-BATCH-000708,Tuna,True,61,1.49,1.4,-1.36,3.45,4.09,88.96,68.92,27.04,0.0,0,68.92,LOW
SYNTH-BATCH-000708,Tuna,True,162,4.99,4.63,2.77,7.22,3.81,88.6,91.89,36.36,1425.03,104,91.89,HIGH
SYNTH-BATCH-000709,Snapper,True,16,3.78,3.62,1.1,5.68,3.78,89.17,20.17,3.54,86.65,6,20.17,LOW
SYNTH-BATCH-000709,Snapper,True,55,3.08,3.94,2.85,6.95,7.35,91.48,40.34,16.88,556.24,31,40.34,MEDIUM
SYNTH-BATCH-000709,Snapper,False,0,,,,,,96.08,60.5,18.89,0.0,0,60.5,LOW
SYNTH-BATCH-000709,Snapper,True,49,5.77,5.09,3.37,5.77,7.95,98.5,80.67,16.56,588.95,29,80.67,MEDIUM
SYNTH-BATCH-000710,Snapper,False,0,,,,,1.5,67.42,11.87,2.23,0.0,0,11.87,LOW
SYNTH-BATCH-000710,Snapper,True,29,3.43,2.14,-0.37,4.9,1.67,62.2,23.74,7.57,76.92,6,23.74,LOW
SYNTH-BATCH-000710,Snapper,True,57,2.42,2.04,0.12,2.42,4.9,60.08,35.61,9.5,0.0,2,35.61,LOW
SYNTH-BATCH-000710,Snapper,True,44,2.88,2.81,1.52,3.79,2.05,66.55,47.48,11.16,106.82,6,47.48,LOW
SYNTH-BATCH-000711,Tilapia,True,13,6.17,6.25,5.83,9.97,,92.64,25.22,6.15,369.0,13,25.22,HIGH
SYNTH-BATCH-000711,Tilapia,True,31,8.52,7.04,4.35,8.68,5.16,92.02,50.43,17.12,1027.14,31,50.43,HIGH
SYNTH-BATCH-000711,Tilapia,True,65,8.34,7.46,6.43,8.46,3.92,93.72,75.65,31.4,1883.9,65,75.65,HIGH
SYNTH-BATCH-000711,Tilapia,True,84,7.53,7.72,7.21,8.32,6.11,92.46,100.86,19.75,1184.78,84,100.86,HIGH
SYNTH-BATCH-000712,Sardine,True,5,2.8,2.71,2.46,4.11,4.09,83.74,10.33,1.3,13.6,0,10.33,LOW
SYNTH-BATCH-000712,Sardine,True,16,4.67,4.31,1.56,4.67,3.4,94.15,20.66,6.19,152.39,9,20.66,MEDIUM
SYNTH-BATCH-000712,Sardine,True,38,5.08,4.63,2.5,7.74,4.34,85.78,30.99,13.78,574.64,26,30.99,MEDIUM
SYNTH-BATCH-000712,Sardine,True,16,3.13,3.81,1.07,6.69,4.53,81.47,41.32,6.86,211.14,9,41.32,MEDIUM
SYNTH-BATCH-000713,Tilapia,True,12,4.97,3.22,1.14,4.97,3.61,87.96,17.17,3.26,59.37,4,17.17,LOW
SYNTH-BATCH-000713,Tilapia,True,58,7.03,6.24,5.76,7.03,5.56,93.37,34.34,18.71,933.47,48,34.34,MEDIUM
SYNTH-BATCH-000713,Tilapia,False,0,,,,,2.99,86.42,51.51,10.5,0.0,0,51.51,LOW
SYNTH-BATCH-000713,Tilapia,False,0,,,,,2.72,92.22,68.68,33.72,0.0,0,68.68,LOW
SYNTH-BATCH-000714,Tilapia,True,22,4.88,5.94,3.44,8.07,7.53,94.13,29.04,4.27,225.2,20,29.04,MEDIUM
SYNTH-BATCH-000714,Tilapia,True,27,8.85,7.99,6.86,9.59,3.95,95.01,58.08,11.46,687.42,26,58.08,HIGH
SYNTH-BATCH-000714,Tilapia,True,24,5.74,7.27,5.05,7.66,8.11,94.75,87.12,12.64,758.26,22,87.12,HIGH
SYNTH-BATCH-000714,Tilapia,True,61,10.81,10.81,9.81,11.41,6.48,91.29,116.15,14.56,873.6,61,116.15,HIGH
SYNTH-BATCH-000715,Tilapia,True,21,11.04,8.62,6.17,11.04,10.07,68.77,18.1,4.34,260.38,21,18.1,HIGH
SYNTH-BATCH-000715,Tilapia,True,57,8.72,8.11,7.82,11.75,6.71,65.62,36.21,14.21,852.6,57,36.21,HIGH
SYNTH-BATCH-000715,Tilapia,False,0,,,,,7.86,65.05,54.31,16.81,0.0,0,54.31,LOW
SYNTH-BATCH-000715,Tilapia,True,19,8.58,8.47,8.22,12.12,8.85,57.1,72.41,12.41,744.6,19,72.41,HIGH
SYNTH-BATCH-000716,Tilapia,True,24,3.05,2.69,1.88,3.11,4.34,78.91,32.95,4.13,22.94,3,32.95,LOW
SYNTH-BATCH-000716,Tilapia,True,23,6.43,4.82,2.4,6.74,3.52,75.11,65.91,12.97,496.53,13,65.91,MEDIUM
SYNTH-BATCH-000716,Tilapia,True,79,5.76,4.59,2.63,5.76,2.7,73.06,98.86,24.35,776.5,43,98.86,MEDIUM
SYNTH-BATCH-000716,Tilapia,True,331,3.94,4.1,2.1,8.3,4.81,75.6,131.81,57.82,2346.39,223,131.81,HIGH
SYNTH-BATCH-000717,Sardine,True,53,2.23,0.27,-1.1,2.23,2.21,74.73,21.68,11.19,0.0,2,21.68,LOW
SYNTH-BATCH-000717,Sardine,True,90,0.05,0.94,0.05,3.41,3.37,80.03,43.36,16.12,0.0,1,43.36,LOW
SYNTH-BATCH-000717,Sardine,True,164,-0.08,-0.24,-2.99,1.52,0.32,75.63,65.04,34.28,0.0,1,65.04,LOW
SYNTH-BATCH-000717,Sardine,True,114,-0.31,-0.1,-0.31,3.48,,74.76,86.72,30.09,0.0,0,86.72,LOW
SYNTH-BATCH-000718,Tuna,True,16,4.77,5.77,4.48,9.29,8.57,92.83,26.54,4.89,280.37,16,26.54,HIGH
SYNTH-BATCH-000718,Tuna,True,58,5.85,7.23,5.11,10.13,4.74,87.17,53.09,11.64,698.4,58,53.09,HIGH
SYNTH-BATCH-000718,Tuna,True,74,10.5,8.4,7.66,10.83,7.38,85.97,79.63,24.53,1471.8,74,79.63,HIGH
SYNTH-BATCH-000718,Tuna,True,32,8.36,7.4,5.12,10.95,7.78,89.63,106.18,15.99,959.15,32,106.18,HIGH
SYNTH-BATCH-000719,Sardine,True,84,0.38,0.07,-0.47,2.01,2.68,79.02,36.01,19.37,0.0,0,36.01,LOW
SYNTH-BATCH-000719,Sardine,True,100,1.52,2.2,1.52,3.07,2.63,,72.02,25.43,45.35,5,72.02,LOW
SYNTH-BATCH-000719,Sardine,True,158,5.7,4.28,3.75,6.28,4.2,78.93,108.03,51.33,1649.32,85,108.03,HIGH
SYNTH-BATCH-000719,Sardine,True,159,2.35,2.96,2.35,3.36,0.83,83.28,144.04,67.1,581.85,23,144.04,MEDIUM
SYNTH-BATCH-000720,Other,True,12,5.4,4.83,3.97,7.39,4.14,67.85,40.94,6.57,272.25,8,40.94,MEDIUM
SYNTH-BATCH-000720,Other,True,31,5.87,4.72,3.8,8.51,7.03,65.69,81.88,16.82,774.35,25,81.88,MEDIUM
SYNTH-BATCH-000720,Other,True,97,4.44,4.9,2.56,5.9,2.34,72.35,122.81,60.22,2093.65,57,122.81,HIGH
SYNTH-BATCH-000720,Other,True,125,5.04,4.67,2.08,5.31,6.33,70.33,163.75,41.43,1256.56,64,163.75,HIGH
SYNTH-BATCH-000721,Mackerel,True,8,2.7,2.3,1.16,3.75,3.14,91.81,28.2,4.13,23.94,0,28.2,LOW
SYNTH-BATCH-000721,Mackerel,True,50,2.51,2.83,2.31,4.57,3.28,88.15,56.41,10.66,143.94,10,56.41,LOW
SYNTH-BATCH-000721,Mackerel,True,131,4.27,3.91,2.96,6.79,2.86,91.52,84.61,26.48,846.6,69,84.61,HIGH
SYNTH-BATCH-000721,Mackerel,True,243,5.2,5.74,3.29,7.85,6.3,87.02,112.82,47.85,2404.2,203,112.82,HIGH
SYNTH-BATCH-000722,Snapper,True,16,7.71,6.14,4.44,10.16,7.75,72.39,17.35,4.13,247.8,16,17.35,MEDIUM
SYNTH-BATCH-000722,Snapper,True,36,8.15,7.48,6.89,11.63,3.46,77.69,34.7,9.11,546.6,36,34.7,HIGH
SYNTH-BATCH-000722,Snapper,True,79,4.63,5.94,3.86,9.29,7.48,79.79,52.05,17.45,1022.26,77,52.05,HIGH
SYNTH-BATCH-000722,Snapper,True,119,6.39,6.52,3.94,7.94,5.25,78.13,69.4,33.18,1867.16,113,69.4,HIGH
SYNTH-BATCH-000723,Tilapia,True,7,5.23,6.04,4.32,8.75,7.24,91.5,15.49,2.09,118.55,7,15.49,MEDIUM
SYNTH-BATCH-000723,Tilapia,True,32,5.62,5.63,4.43,8.12,3.22,92.3,30.98,10.44,529.59,27,30.98,MEDIUM
SYNTH-BATCH-000723,Tilapia,True,48,10.08,8.04,5.4,11.36,5.52,84.65,46.47,18.94,1136.4,48,46.47,HIGH
SYNTH-BATCH-000723,Tilapia,True,65,4.42,4.86,4.42,6.98,5.38,91.12,61.96,20.5,814.13,43,61.96,MEDIUM
SYNTH-BATCH-000724,Tilapia,True,31,2.58,1.64,0.45,4.87,3.34,67.49,23.76,5.17,33.06,3,23.76,LOW
SYNTH-BATCH-000724,Tilapia,True,22,2.7,1.71,1.04,3.39,4.16,62.88,47.51,11.42,0.0,0,47.51,LOW
SYNTH-BATCH-000724,Tilapia,True,139,3.05,2.34,0.72,3.53,0.93,70.84,71.27,38.33,190.66,13,71.27,LOW
SYNTH-BATCH-000724,Tilapia,True,81,3.98,2.47,0.88,4.69,4.5,66.86,95.02,22.19,255.47,15,95.02,MEDIUM
SYNTH-BATCH-000725,Snapper,True,46,7.64,6.08,5.6,7.64,5.89,93.54,25.78,13.46,695.54,38,25.78,MEDIUM
SYNTH-BATCH-000725,Snapper,True,43,6.77,6.14,3.85,8.1,5.11,100.0,51.57,15.27,828.58,39,51.57,HIGH
SYNTH-BATCH-000725,Snapper,True,55,4.62,5.68,4.62,6.2,5.99,93.06,77.35,24.41,1020.62,39,77.35,MEDIUM
SYNTH-BATCH-000725,Snapper,True,73,9.33,8.47,6.19,11.61,9.29,100.0,103.13,16.61,996.6,73,103.13,HIGH
SYNTH-BATCH-000726,Tuna,True,13,3.67,2.93,2.44,6.75,6.33,85.38,22.11,4.72,116.51,7,22.11,MEDIUM
SYNTH-BATCH-000726,Tuna,True,26,5.99,4.91,2.48,7.43,6.72,84.85,44.22,9.54,402.41,18,44.22,MEDIUM
SYNTH-BATCH-000726,Tuna,False,0,,,,,3.72,89.46,66.33,24.58,0.0,0,66.33,MEDIUM
SYNTH-BATCH-000726,Tuna,True,253,7.69,7.31,5.97,8.13,3.6,87.98,88.44,48.38,2902.8,253,88.44,HIGH
SYNTH-BATCH-000727,Snapper,True,39,10.65,9.68,8.55,10.65,10.1,78.01,39.24,7.42,445.2,39,39.24,HIGH
SYNTH-BATCH-000727,Snapper,True,68,7.56,7.76,6.49,11.18,8.27,73.24,78.48,34.08,2044.8,68,78.48,HIGH
SYNTH-BATCH-000727,Snapper,True,235,10.04,10.47,8.67,11.56,10.37,77.04,117.71,50.81,3048.45,235,117.71,HIGH
SYNTH-BATCH-000727,Snapper,True,485,6.68,7.29,6.68,9.99,11.27,79.33,156.95,81.79,4907.36,485,156.95,HIGH
SYNTH-BATCH-000728,Other,True,13,6.28,5.6,4.28,6.28,9.76,77.65,40.49,6.35,264.75,9,40.49,MEDIUM
SYNTH-BATCH-000728,Other,True,107,8.39,8.53,6.48,9.61,10.53,79.51,80.97,39.08,2344.69,106,80.97,HIGH
SYNTH-BATCH-000728,Other,True,257,9.3,8.17,7.46,9.42,6.07,82.02,121.46,44.07,2644.09,257,121.46,HIGH
SYNTH-BATCH-000728,Other,True,255,10.99,9.75,7.45,12.04,7.98,84.86,161.94,72.16,4329.6,255,161.94,HIGH
SYNTH-BATCH-000729,Sardine,False,0,,,,,4.07,90.07,25.96,6.75,0.0,0,25.96,LOW
SYNTH-BATCH-000729,Sardine,True,161,1.27,0.77,-1.73,1.27,2.55,93.73,51.93,27.46,0.0,0,51.93,LOW
SYNTH-BATCH-000729,Sardine,True,41,3.1,1.44,0.02,4.87,1.98,87.3,77.89,12.71,62.87,3,77.89,LOW
SYNTH-BATCH-000729,Sardine,True,166,2.69,2.41,1.67,4.56,2.53,83.56,103.85,28.69,299.29,32,103.85,MEDIUM
SYNTH-BATCH-000730,Other,True,25,9.98,7.62,6.96,10.23,8.6,75.51,36.25,11.57,694.0,25,36.25,HIGH
SYNTH-BATCH-000730,Other,False,0,,,,,7.94,85.56,72.49,14.24,0.0,0,72.49,MEDIUM
SYNTH-BATCH-000730,Other,True,86,7.69,7.98,7.53,10.1,7.2,81.93,108.74,30.71,1842.34,85,108.74,HIGH
SYNTH-BATCH-000730,Other,True,90,7.28,8.51,5.73,12.36,6.55,75.33,144.98,19.62,1177.2,90,144.98,HIGH
SYNTH-BATCH-000731,Tilapia,True,59,-0.17,0.33,-0.28,1.35,-0.96,64.05,33.49,13.89,0.0,0,33.49,LOW
SYNTH-BATCH-000731,Tilapia,True,40,1.43,-0.12,-2.3,3.98,-1.64,64.7,66.97,21.14,0.0,1,66.97,LOW
SYNTH-BATCH-000731,Tilapia,True,122,1.35,1.42,1.09,2.46,0.67,59.31,100.46,32.39,0.0,0,100.46,LOW
SYNTH-BATCH-000731,Tilapia,False,0,,,,,2.72,61.54,133.95,16.49,0.0,0,133.95,LOW
SYNTH-BATCH-000732,Tuna,True,25,3.37,3.17,2.31,4.26,3.04,85.54,12.95,4.43,64.05,5,12.95,LOW
SYNTH-BATCH-000732,Tuna,True,26,2.46,2.15,0.32,4.21,3.75,80.55,25.91,7.23,50.17,2,25.91,LOW
SYNTH-BATCH-000732,Tuna,True,59,1.84,3.37,1.6,4.28,3.84,86.62,38.86,12.23,195.48,15,38.86,LOW
SYNTH-BATCH-000732,Tuna,True,148,4.04,3.36,2.57,4.85,2.45,88.27,51.81,25.2,470.41,47,51.81,MEDIUM
SYNTH-BATCH-000733,Other,True,53,2.64,3.01,0.88,4.53,2.7,94.03,37.57,18.8,275.32,13,37.57,LOW
SYNTH-BATCH-000733,Other,True,31,2.35,2.1,-0.14,4.66,1.52,89.81,75.14,13.0,113.17,5,75.14,LOW
SYNTH-BATCH-000733,Other,True,256,2.14,1.76,-0.92,4.35,2.78,92.04,112.71,58.64,277.34,20,112.71,LOW
SYNTH-BATCH-000733,Other,True,253,2.43,2.85,2.0,3.77,,96.88,150.29,56.33,550.45,40,150.29,MEDIUM
SYNTH-BATCH-000734,Mackerel,True,48,2.69,1.44,-0.54,5.16,5.33,71.03,26.48,10.04,63.72,5,26.48,LOW
SYNTH-BATCH-000734,Mackerel,True,119,1.86,2.5,1.86,5.64,3.75,73.51,52.95,21.83,355.47,32,52.95,LOW
SYNTH-BATCH-000734,Mackerel,True,137,3.17,2.82,1.88,6.13,2.5,73.67,79.43,26.38,551.67,48,79.43,MEDIUM
SYNTH-BATCH-000734,Mackerel,True,213,1.8,1.77,0.73,3.06,0.41,74.02,105.91,46.36,0.0,0,105.91,LOW
SYNTH-BATCH-000735,Sardine,True,30,1.65,2.55,0.73,5.3,5.82,86.45,28.52,9.44,141.84,9,28.52,LOW
SYNTH-BATCH-000735,Sardine,True,50,5.23,4.08,2.9,5.65,1.76,93.13,57.03,12.82,355.63,25,57.03,MEDIUM
SYNTH-BATCH-000735,Sardine,True,18,5.98,4.33,2.99,5.98,3.66,92.01,85.55,11.02,342.32,8,85.55,MEDIUM
SYNTH-BATCH-000735,Sardine,True,262,7.6,6.41,4.07,8.04,2.58,88.03,114.07,60.07,3359.78,245,114.07,HIGH
SYNTH-BATCH-000736,Other,True,39,7.44,7.65,6.26,10.82,10.49,64.11,28.26,10.02,601.2,39,28.26,HIGH
SYNTH-BATCH-000736,Other,False,0,,,,,8.59,71.52,56.52,9.66,0.0,0,56.52,LOW
SYNTH-BATCH-000736,Other,True,24,9.36,7.75,5.08,11.25,9.18,66.96,84.78,11.4,684.0,24,84.78,HIGH
SYNTH-BATCH-000736,Other,True,93,9.63,9.7,9.23,10.23,10.93,64.42,113.04,19.17,1150.1,92,113.04,HIGH
SYNTH-BATCH-000737,Mackerel,True,75,2.59,3.51,2.59,7.18,4.25,59.59,40.36,14.68,453.48,38,40.36,MEDIUM
SYNTH-BATCH-000737,Mackerel,False,0,,,,,4.7,62.32,80.71,16.47,0.0,0,80.71,LOW
SYNTH-BATCH-000737,Mackerel,True,114,4.09,3.14,2.03,4.09,4.85,64.59,121.07,62.01,833.93,24,121.07,MEDIUM
SYNTH-BATCH-000737,Mackerel,True,430,2.89,2.48,1.08,4.5,3.54,60.48,161.42,85.71,917.35,77,161.42,MEDIUM
SYNTH-BATCH-000738,Mackerel,True,15,1.11,0.7,-1.38,2.8,1.75,68.72,7.89,3.14,0.0,0,7.89,LOW
SYNTH-BATCH-000738,Mackerel,True,24,1.97,1.19,-0.24,5.01,2.55,66.37,15.78,5.13,19.41,1,15.78,LOW
SYNTH-BATCH-000738,Mackerel,True,23,3.36,2.21,0.85,6.14,2.48,74.42,23.67,8.4,139.66,5,23.67,LOW
SYNTH-BATCH-000738,Mackerel,True,67,2.44,0.81,-1.78,2.81,0.26,73.23,31.56,11.8,0.0,0,31.56,LOW
SYNTH-BATCH-000739,Snapper,False,0,,,,,4.48,84.66,16.46,3.39,0.0,0,16.46,LOW
SYNTH-BATCH-000739,Snapper,True,60,6.86,7.15,5.08,10.38,6.84,84.72,32.91,15.45,926.74,60,32.91,HIGH
SYNTH-BATCH-000739,Snapper,True,63,6.47,6.92,5.34,8.48,9.43,85.03,49.37,15.84,950.18,63,49.37,HIGH
SYNTH-BATCH-000739,Snapper,True,86,8.71,7.76,5.39,9.41,7.47,80.22,65.83,26.76,1605.59,86,65.83,HIGH
SYNTH-BATCH-000740,Sardine,False,0,,,,,3.57,70.26,29.29,13.38,0.0,0,29.29,LOW
SYNTH-BATCH-000740,Sardine,True,41,6.38,5.56,4.39,8.89,7.38,75.76,58.57,13.56,730.84,35,58.57,HIGH
SYNTH-BATCH-000740,Sardine,True,34,4.83,5.91,4.46,7.38,4.62,71.47,87.86,13.65,671.74,27,87.86,HIGH
SYNTH-BATCH-000740,Sardine,True,127,6.96,5.68,4.91,6.96,,75.83,117.15,21.76,990.24,97,117.15,HIGH
SYNTH-BATCH-000741,Tilapia,False,0,,,,,0.69,68.7,8.26,3.41,0.0,0,8.26,LOW
SYNTH-BATCH-000741,Tilapia,True,31,1.87,2.45,1.8,4.44,-1.45,70.29,16.53,7.62,77.46,4,16.53,LOW
SYNTH-BATCH-000741,Tilapia,True,54,1.57,2.9,1.57,3.59,2.55,67.28,24.79,11.95,111.23,9,24.79,LOW
SYNTH-BATCH-000741,Tilapia,True,77,2.58,3.07,2.58,4.75,4.42,69.42,33.06,13.55,217.88,22,33.06,LOW
SYNTH-BATCH-000742,Mackerel,True,38,6.98,6.47,4.55,8.58,6.41,70.35,22.38,8.68,511.98,37,22.38,HIGH
SYNTH-BATCH-000742,Mackerel,True,53,6.82,6.11,5.72,7.14,7.76,64.45,44.76,12.5,618.92,47,44.76,MEDIUM
SYNTH-BATCH-000742,Mackerel,True,59,8.66,7.49,5.95,9.88,7.82,72.51,67.15,28.57,1713.93,59,67.15,HIGH
SYNTH-BATCH-000742,Mackerel,True,88,6.68,6.18,5.98,9.04,6.87,71.84,89.53,16.01,945.73,87,89.53,HIGH
SYNTH-BATCH-000743,Tuna,True,20,3.55,4.34,2.49,5.88,5.69,70.05,10.24,5.36,164.44,12,10.24,MEDIUM
SYNTH-BATCH-000743,Tuna,True,28,6.1,5.65,4.11,7.7,5.16,69.22,20.48,9.76,476.43,23,20.48,MEDIUM
SYNTH-BATCH-000743,Tuna,True,14,5.4,5.19,4.82,7.33,4.46,69.71,30.72,6.58,288.19,10,30.72,MEDIUM
SYNTH-BATCH-000743,Tuna,True,31,4.58,5.5,4.58,9.08,4.74,65.64,40.96,7.64,414.98,28,40.96,MEDIUM
SYNTH-BATCH-000744,Snapper,True,66,8.86,8.18,7.41,11.18,9.91,83.95,38.29,17.58,1054.58,66,38.29,HIGH
SYNTH-BATCH-000744,Snapper,True,122,8.67,8.09,5.91,8.67,10.62,88.85,76.58,21.94,1316.4,122,76.58,HIGH
SYNTH-BATCH-000744,Snapper,True,177,8.25,8.55,7.53,12.13,7.86,84.98,114.87,62.63,3757.63,177,114.87,HIGH
SYNTH-BATCH-000744,Snapper,True,138,9.79,8.16,7.8,11.02,12.34,83.22,153.16,31.55,1893.0,138,153.16,HIGH
SYNTH-BATCH-000745,Tilapia,True,34,6.42,6.44,4.63,8.63,,,32.05,6.04,356.08,34,32.05,MEDIUM
SYNTH-BATCH-000745,Tilapia,True,116,6.69,6.72,6.41,7.75,7.71,92.15,64.1,34.22,1943.02,109,64.1,HIGH
SYNTH-BATCH-000745,Tilapia,True,74,7.07,6.81,6.27,10.13,5.49,88.44,96.16,20.48,1228.71,74,96.16,HIGH
SYNTH-BATCH-000745,Tilapia,True,210,8.16,7.74,6.7,8.16,8.95,,128.21,52.45,3146.71,210,128.21,HIGH
SYNTH-BATCH-000746,Tilapia,False,0,,,,,-0.52,70.86,26.39,9.4,0.0,0,26.39,LOW
SYNTH-BATCH-000746,Tilapia,True,52,2.31,1.9,0.67,5.84,-1.38,75.72,52.77,28.1,361.96,10,52.77,LOW
SYNTH-BATCH-000746,Tilapia,True,41,2.32,2.0,-0.2,6.05,1.61,76.36,79.16,13.46,197.46,9,79.16,MEDIUM
SYNTH-BATCH-000746,Tilapia,True,203,3.45,1.94,0.33,4.43,-1.57,76.64,105.54,42.51,272.92,23,105.54,LOW
SYNTH-BATCH-000747,Other,True,21,9.18,8.51,7.87,10.96,10.91,76.8,19.83,6.77,406.2,21,19.83,MEDIUM
SYNTH-BATCH-000747,Other,True,46,8.32,7.62,6.98,8.32,8.75,76.56,39.66,20.5,1230.0,46,39.66,HIGH
SYNTH-BATCH-000747,Other,True,41,8.48,9.49,6.71,13.67,8.42,78.75,59.49,14.26,855.57,40,59.49,HIGH
SYNTH-BATCH-000747,Other,True,81,11.48,10.25,8.01,13.99,10.8,,79.31,15.35,921.0,81,79.31,HIGH
SYNTH-BATCH-000748,Sardine,True,11,7.36,8.28,7.36,9.16,9.35,65.43,22.82,3.2,191.96,11,22.82,MEDIUM
SYNTH-BATCH-000748,Sardine,True,101,9.95,9.58,9.05,9.95,10.5,69.19,45.63,22.06,1323.39,101,45.63,HIGH
SYNTH-BATCH-000748,Sardine,True,63,12.36,12.0,9.37,14.21,9.68,65.81,68.45,11.94,716.4,63,68.45,HIGH
SYNTH-BATCH-000748,Sardine,True,191,8.44,8.44,7.37,9.26,7.83,73.32,91.26,48.91,2934.6,191,91.26,HIGH
SYNTH-BATCH-000749,Snapper,True,62,3.36,3.06,1.81,6.29,6.31,91.46,38.04,12.15,284.32,26,38.04,LOW
SYNTH-BATCH-000749,Snapper,True,43,2.94,3.25,2.88,5.89,5.01,91.44,76.07,10.32,236.14,20,76.07,MEDIUM
SYNTH-BATCH-000749,Snapper,True,121,3.29,4.31,2.83,5.04,2.68,91.71,114.11,45.7,1209.08,51,114.11,MEDIUM
SYNTH-BATCH-000749,Snapper,True,477,6.38,4.54,1.75,7.01,4.07,88.02,152.14,79.85,2997.63,296,152.14,HIGH
SYNTH-BATCH-000750,Tilapia,True,15,5.31,4.9,2.68,6.04,8.13,98.09,20.88,4.96,176.01,8,20.88,MEDIUM
SYNTH-BATCH-000750,Tilapia,True,92,4.98,5.7,4.03,6.64,7.65,96.54,41.75,19.94,880.19,68,41.75,MEDIUM
SYNTH-BATCH-000750,Tilapia,True,24,9.29,7.08,6.22,9.29,3.89,98.42,62.63,15.67,940.2,22,62.63,HIGH
SYNTH-BATCH-000750,Tilapia,True,223,7.0,6.16,5.58,8.7,6.33,93.43,83.5,39.71,2275.1,212,83.5,HIGH
SYNTH-BATCH-000751,Mackerel,True,89,5.54,6.04,4.08,6.59,7.58,66.2,38.93,18.76,868.28,68,38.93,MEDIUM
SYNTH-BATCH-000751,Mackerel,True,117,5.61,5.19,4.06,5.61,6.22,59.85,77.85,38.88,1380.51,69,77.85,HIGH
SYNTH-BATCH-000751,Mackerel,True,217,8.39,7.62,7.38,9.81,4.06,62.83,116.78,43.18,2590.8,216,116.78,HIGH
SYNTH-BATCH-000751,Mackerel,True,97,5.74,6.28,3.56,10.17,6.74,72.53,155.7,62.63,3757.62,96,155.7,HIGH
SYNTH-BATCH-000752,Snapper,True,18,0.58,0.85,0.48,4.34,-1.06,88.22,31.47,8.5,0.0,0,31.47,LOW
SYNTH-BATCH-000752,Snapper,True,24,1.79,2.66,0.86,4.62,1.33,91.18,62.95,14.27,179.44,9,62.95,LOW
SYNTH-BATCH-000752,Snapper,True,60,4.52,2.32,-0.25,6.39,3.94,90.01,94.42,32.07,595.32,21,94.42,MEDIUM
SYNTH-BATCH-000752,Snapper,True,222,3.14,3.15,2.06,4.33,0.11,92.99,125.89,52.06,764.31,55,125.89,MEDIUM
SYNTH-BATCH-000753,Other,True,8,6.58,5.92,5.59,7.08,7.5,83.5,20.91,4.52,216.01,7,20.91,MEDIUM
SYNTH-BATCH-000753,Other,True,86,6.61,5.76,3.81,8.37,8.85,83.86,41.82,14.49,765.76,76,41.82,HIGH
SYNTH-BATCH-000753,Other,True,84,6.15,6.24,5.83,8.1,6.52,84.53,62.73,32.77,1803.4,76,62.73,HIGH
SYNTH-BATCH-000753,Other,True,100,8.53,6.1,3.92,9.12,2.26,81.95,83.64,20.84,1226.41,99,83.64,HIGH
SYNTH-BATCH-000754,Tuna,True,57,6.04,5.8,5.02,9.56,4.26,75.37,28.54,13.75,809.49,57,28.54,HIGH
SYNTH-BATCH-000754,Tuna,True,86,5.11,6.67,3.89,7.26,3.78,74.91,57.08,14.49,782.93,76,57.08,MEDIUM
SYNTH-BATCH-000754,Tuna,True,87,8.23,7.1,6.9,10.93,7.95,73.48,85.62,43.08,2584.8,86,85.62,HIGH
SYNTH-BATCH-000754,Tuna,True,42,7.73,7.55,7.27,8.78,5.83,79.16,114.16,19.04,1142.23,42,114.16,HIGH
SYNTH-BATCH-000755,Sardine,True,50,2.81,2.66,1.34,5.84,,83.47,39.25,20.14,370.84,14,39.25,LOW
SYNTH-BATCH-000755,Sardine,False,0,,,,,-0.73,95.13,78.51,34.41,0.0,0,78.51,MEDIUM
SYNTH-BATCH-000755,Sardine,True,190,-0.61,0.31,-2.3,4.02,2.9,85.9,117.76,47.27,0.0,0,117.76,LOW
SYNTH-BATCH-000755,Sardine,True,112,0.74,0.98,0.74,2.09,1.82,80.35,157.02,45.27,0.0,1,157.02,MEDIUM
SYNTH-BATCH-000756,Tilapia,True,3,7.19,6.21,4.87,7.19,6.64,52.59,6.13,1.2,60.77,1,6.13,LOW
SYNTH-BATCH-000756,Tilapia,True,18,9.71,7.22,6.59,11.34,8.75,61.09,12.27,3.2,191.71,18,12.27,MEDIUM
SYNTH-BATCH-000756,Tilapia,True,32,6.12,5.17,2.53,7.3,4.13,53.5,18.4,7.51,326.1,20,18.4,MEDIUM
SYNTH-BATCH-000756,Tilapia,True,36,7.49,6.73,4.46,7.49,8.66,60.24,24.54,9.64,536.46,31,24.54,MEDIUM
SYNTH-BATCH-000757,Tilapia,True,34,8.01,8.15,7.03,9.24,10.74,69.5,17.56,5.71,342.6,32,17.56,HIGH
SYNTH-BATCH-000757,Tilapia,True,73,9.03,7.5,5.88,10.24,10.31,66.96,35.12,16.79,1007.25,73,35.12,HIGH
SYNTH-BATCH-000757,Tilapia,True,68,10.32,10.17,7.4,14.36,8.19,68.64,52.68,14.53,871.54,68,52.68,HIGH
SYNTH-BATCH-000757,Tilapia,True,52,10.17,9.98,8.3,13.99,8.79,68.18,70.23,29.69,1781.4,52,70.23,HIGH
